#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
11," All or Nothing  People","Gage Benham",137,9B,88,2025-12-03,02:26,5,"indie rock"," All or Nothing  People",2025-11-28,57,0,7,72,0,0,-7,G Major,4,6HCPmUAT3xiBjbFTI6pITs,QT6EW2535719
12,"Safe","ANU",68,8B,3,2026-01-05,03:47,8,"","SAFE",2025-11-05,28,95,0,20,0,10,-20,C Major,3,0miy2Q0rz3oRdC9saDhTW9,QT3FD2505751
13,"Naked as We Came","Iron & Wine",172,12B,21,2022-08-12,02:32,62,"indie folk","Our Endless Numbered Days (Deluxe Edition)",2004-03-23,39,65,4,62,0,10,-17,E Major,4,6UIxGIqWlO5wsddY44AV1R,USSUB0400095
14,"Something About You","Eyedress,Dent May",133,8A,78,2024-08-06,02:33,59,"","Mulholland Drive",2021-08-27,65,3,1,82,0,30,-9,A Minor,4,6RiiSy9GzSwiyDEJDiMuKe,GBMYF2000174
15,"Crocus Man","Sis and the Lower Wisdom",99,9B,48,2025-11-03,03:17,9,"","Crocus Man",2025-10-27,57,47,1,39,0,10,-11,G Major,4,2W8YdtNsTWBpySTgy3dT3U,QT3F22547442
16,"i wanna be your girlfriend","girl in red",156,9B,38,2024-08-06,03:24,1,"bedroom pop","i wanna be your girlfriend",2018-03-02,54,2,0,34,0,30,-14,G Major,4,3h3pOvw6hjOvZxRUseB7h9,GBLFP1815318
17,"Goodbye","Frida and The Mann",136,10B,92,2025-12-12,03:26,20,"","Goodbye",2025-11-26,50,0,52,47,0,30,-7,D Major,4,7GXX52C2ldfuOeedXqFMDJ,GXJ8K2544506
18,"Heavy Soul","Paul Archer",140,7B,84,2025-11-03,03:00,4,"","Art",2025-08-08,61,8,0,37,0,30,-7,F Major,4,70D4YK9ZBIec15CUMIkhOy,USDFT2500200
19,"End of Beginning","Djo",160,10B,45,2024-08-06,02:39,98,"","DECIDE",2022-09-16,69,4,0,91,0,0,-8,D Major,4,3qhlB30KknSejmIvZZLjOD,GBKPL2205058
20,"Asking Me Why","House of Strangers",180,9B,90,2025-11-04,03:36,20,"indie rock","Asking Me Why",2025-10-30,61,10,0,95,0,0,-4,G Major,4,0P8y5kYRaJM1sWcItXXW2R,AUGBT2557089
21,"This Ain't Your Fault","Lane Lowder",148,9B,67,2025-10-09,04:18,5,"","This Ain't Your Fault",2025-09-18,46,0,0,23,0,10,-6,G Major,4,0M7mJ5a8U5LtMkcDnAgUqJ,QZZ7L2575847
22,"Timeless","ANU",168,12A,8,2026-01-05,02:57,6,"","SAFE",2025-11-05,25,95,43,13,0,10,-20,C♯/D♭ Minor,3,4TzfK2TX1LlNtbmDJgna3S,QT3FD2505753
23,"You Get Me So High","The Neighbourhood",88,6A,88,2025-09-25,02:33,81,"","Hard To Imagine The Neighbourhood Ever Changing",2018-11-02,55,19,8,39,0,10,-6,G Minor,4,7zwn1eykZtZ5LODrf7c0tS,USSM11707131
24,"Cigarette Daydreams","Cage The Elephant",114,10B,68,2025-08-29,03:28,80,"","Melophobia",2013-10-08,64,8,0,27,0,0,-3,D Major,4,2tznHmp70DxMyr2XhWLOW0,USRC11301169
25,"Mind Heart Soul","Apollo Selene",112,10B,57,2025-09-22,03:16,5,"","Mind Heart Soul",2025-09-19,56,44,0,43,0,0,-8,D Major,4,2S3qkohQSdO3Mh1JSmeze3,QZWFP2570029
26,"Dark Red","Steve Lacy",172,2B,78,2024-08-06,02:53,86,"","Dark Red",2017-02-20,60,45,0,77,0,10,-4,F#/G♭ Major,4,3EaJDYHA0KnX88JvDhL9oa,GBKPL1778015
27,"Coming Down","SKYRAIDER",92,5B,81,2025-09-29,02:34,5,"neo-psychedelic","Coming Down",2025-09-26,43,44,0,50,0,10,-7,D#/E♭ Major,4,6guC1q5GH11FPR8HImr9hF,QZZ7M2549250
28,"I Love You So","The Walters",76,6B,65,2024-08-22,02:40,87,"","I Love You So",2014-11-28,57,58,0,47,0,10,-5,A#/B♭ Major,4,4SqWKzw0CbA05TGszDgMlc,TCACC1438995
29,"Duvet","bôa",93,10A,89,2025-09-27,03:23,86,"","Twilight",2001-03-21,58,19,0,71,0,0,-9,B Minor,4,42qNWdLKCI41S4uzfamhFM,USCGJ0659337
30,"Circles","Molly Healey",92,4B,86,2025-10-27,05:38,9,"","Circles",2019-03-28,60,8,56,23,0,20,-7,G#/A♭ Major,4,04Z75v4Ylzstpr7XRVR4r3,uscgj1994724
31,"Her","The American Dawn",103,2A,58,2024-10-16,03:34,0,"","Her",2024-07-25,66,1,1,55,0,0,-8,D#/E♭ Minor,4,35GgAB0EsyT9hpk0FnGdhU,QZWFP2498003
32,"Within Without","Dystopian Novels",120,7A,76,2025-10-16,03:02,12,"","Within Without",2025-07-04,62,0,76,75,0,20,-6,D Minor,4,4zqvBvdHSr95LpqAriCZYk,USHM82581912
33,"Heart Shaped Glass","Out Run",104,10A,45,2025-09-22,02:12,28,"","Heart Shaped Glass",2025-09-19,88,11,21,42,0,0,-9,B Minor,4,4DLsCRLpfooYdHtBysEzns,FRX762595018
34,"Mary On A Cross","Ghost",130,1B,90,2025-08-11,04:04,6,"metal, hard rock","Seven Inches Of Satanic Panic",2019-09-13,47,0,0,56,0,10,-4,B Major,4,2HZLXBOnaSRhXStMLrq9fD,USC4R1902750
35,"sweater sleeves","Ghostridge",85,11B,39,2025-10-17,01:46,2,"","sweater sleeves",2025-10-10,55,36,0,15,0,10,-10,A Major,4,502i2r06i1Jh1Y63kHXHC4,QT3F22541561
36,"Eyes Without A Face","Billy Idol",86,11B,82,2025-09-03,04:59,86,"","Rebel Yell",1983-11-01,54,2,0,66,0,20,-6,A Major,4,0pUVeEgZuNyFzIMKp67RbS,USCH38400023
37,"Head over Heals","Generacion Perdida",95,9B,64,2025-09-14,04:26,22,"","GP Covers 2",2024-04-02,56,1,0,58,0,0,-10,G Major,4,6uXQtuoQfPPY4O8awFaPvG,QZHNC2411155
38,"Up and Down","Cold Beaches",106,10B,62,2025-09-29,03:27,13,"","Ambient Joy",2025-09-19,64,30,8,35,0,0,-9,D Major,4,0cXemazM6a0TL9s1rirSgV,QZZ7T2500483
39,"There She Goes","The La's",123,9B,76,2024-08-06,02:42,74,"britpop, jangle pop","The La's",1990-00-00,53,1,83,92,0,20,-11,G Major,4,4c6vZqYHFur11FbWATIJ9P,GBAQT8800001
40,"Pumpkin Carving","Sheeshjacob",130,8B,60,2025-09-23,02:45,12,"","Pumpkin Carving",2024-10-17,56,92,67,34,0,10,-10,C Major,4,3oztr4EJbLKWDOqlMiN0qc,QZWFQ2478637
41,"Dry Erase","Rocky Michaels",114,2B,48,2025-10-16,03:13,1,"hipdut","Songs of Americana 2025",2025-08-25,53,0,0,20,0,10,-10,F#/G♭ Major,4,0wigUw0szYhIqIVEm5602w,QZTB62566093
42,"Golden Age","Chris Staples",124,2B,67,2025-09-06,03:18,58,"","Golden Age",2016-08-19,88,43,0,96,0,0,-7,F#/G♭ Major,4,3mwyvTN2cZjwDy5PlGsaBS,USBS51600005
43,"Rise - warner case Remix","Mouth Water,warner case",132,6A,79,2025-09-22,03:18,8,"","Rise (warner case Remix)",2025-09-12,77,0,0,96,0,0,-8,G Minor,4,4UdYJK4QSmOLzf3GISYmGI,IT2HQ2500095
44,"Sex, Drugs, Etc.","Beach Weather",144,9A,84,2025-08-29,03:16,75,"","Chit Chat",2016-11-04,57,1,1,47,0,50,-5,E Minor,4,7DbdUf8aHSYoliSjO6LZv6,TCACS1642138
45,"Loudoun Hill","Colin Hunter",92,3B,30,2025-09-15,03:30,9,"jazz fusion","The King Of The Rats",2021-00-00,50,82,0,27,0,10,-12,C♯/D♭ Major,4,1c6EwrleREQjLOHpQw0V0s,GBMJG2526176
46,"Freakin' Out On the Interstate","Briston Maroney",144,12B,79,2025-08-29,04:11,71,"","Freakin' Out On The Interstate (Acoustic Version [Live])",2020-07-10,45,39,0,36,0,30,-5,E Major,4,0awZwmlC6pxH65KTZpadmX,QZBRF1882980
47,"HYPOCRITE","Maberry",129,4B,55,2025-09-04,02:52,0,"","HYPOCRITE",2025-08-29,56,1,3,51,0,40,-12,G#/A♭ Major,4,6Xf8QA9bwrVfnme5JwitOY,QZWFX2547058
48,"House Of Cards","Outpost Drive",123,8B,79,2025-08-26,03:19,17,"","House Of Cards",2025-08-20,61,4,0,69,0,20,-7,C Major,4,3mTQRy59DUbNo6vAiJbwnY,QZWV32554671
49,"Beige","Yoke Lore",168,6B,68,2025-09-27,03:24,71,"","Goodpain",2017-06-16,43,38,7,22,10,10,-8,A#/B♭ Major,4,7uYQELhe7g6QLIzZDOlhbW,QZ2P21700018
50,"HeartStop","Charlie Davidson",170,9B,68,2025-10-13,03:04,4,"","HeartStop",2025-08-22,67,0,0,59,10,0,-7,G Major,4,15sDGA0FnyFdCEBGEO8FnZ,QZWFE2594289
51,"mirrorball","Taylor Swift",110,10B,41,2025-08-11,03:28,74,"","folklore",2020-07-24,55,69,0,38,0,0,-10,D Major,4,0ZNU020wNYvgW84iljPkPP,USUG12002840
52,"Like It Does","Jarrett Thomisee",90,10B,27,2025-09-11,01:30,0,"","Like It Does",2024-05-10,89,70,80,47,20,10,-17,D Major,4,5FhUicXuARGrdckyPad94g,QZK6F2495319
53,"Autumn Leaves - Deluxe Edition","Ed Sheeran",89,6B,26,2025-08-11,03:20,54,"soft pop","+",2011-09-09,56,89,0,43,0,10,-13,A#/B♭ Major,4,7iBSkXB0pTvZasOLf0Qxk9,GBAHS1100210
54,"I Love You So","The Walters",76,6B,67,2022-08-04,02:40,1,"","Songs for Dads",2014-11-28,58,65,0,50,0,10,-5,A#/B♭ Major,4,1175r6ZmkUjX8dRJLz9Ohk,TCACC1438995
55,"Guardian Angel","OLLIE",158,7B,55,2025-08-19,04:22,19,"","Guardian Angel",2025-08-15,50,22,0,30,0,10,-7,F Major,3,6SSgBO8lHkYGLxgxDeOLif,EETM12500006
